replicate_id,T_HET
130,0.00016025132587150088
131,0.00023059997058226124
132,0.00019518352063521675
133,0.00011286970505512982
134,0.00013056743507431539
135,6.014702601006976e-05
136,0.0001390554518009131
137,9.466767202961138e-05
138,0.00022855231198015105
139,0.00014434126963464426
140,4.15569140667145e-05
141,0.00015716370428156743
142,0.00010902663178107354
143,4.42637746175526e-05
144,0.00022042854229506817
145,0.00014334103840899756
146,0.00015416130345542327
147,6.457747120775302e-05
148,8.378000284573905e-05
149,0.00014393788106058025
150,0.0001096540521724724
151,0.00013283335020648678
152,0.00019830015225724855
153,7.64208405500809e-05
154,2.641466316581212e-05
155,0.00010147861832739226
156,0.00013972206552652315
157,0.0002038598979847158
158,0.00012354660217283795
159,0.0001485082253769344
160,5.3330343127561e-05
161,6.212775365321077e-05
162,5.4407615478610964e-05
163,7.173808340113059e-05
164,5.8376191323802116e-05
165,0.00010242474697834853
166,4.3095623374490306e-05
167,5.757835830664157e-05
168,9.220059574525436e-05
169,6.337349287991202e-05
170,0.00011634575004214875
171,4.573400926912454e-05
172,0.0002701219557005839
173,0.0001519013094817115
174,0.00022200586194892649
175,0.00017003596695681133
176,0.00015952708620116274
177,0.00013811090446978853
178,6.992869734702561e-05
179,7.709189152510665e-05
180,0.00010038042533484984
181,0.00014319427946339361
182,8.085429194682946e-05
183,8.080130916223286e-05
184,7.925731825243496e-05
185,0.00016616950822762023
186,9.54225572495173e-05
187,0.0002943161515805198
188,3.619883999908768e-05
189,0.00011233775961366775
190,0.0003143747987662714
191,0.00018980180154098378
192,5.354092460514722e-05
193,4.2695358818782294e-05
194,3.305484907357321e-05
195,8.892190570820433e-05
196,0.0001617038213173135
197,0.00010594864494698961
198,0.00014976612742506268
199,0.00025800639054163465
200,8.760806766491121e-05
201,0.0001200471982193959
202,0.00011958025667930458
203,0.00011825208965584342
204,0.0002027961920406932
205,0.00012507818333583136
206,8.117997002912459e-05
207,4.066077609243034e-05
208,5.9081202306727386e-05
209,0.00014920036945695927
210,5.790033955116748e-05
211,0.00016390506759413352
212,8.384123340257775e-05
213,7.514926056186877e-05
214,8.368635389728238e-05
215,0.00015437452032061858
216,0.00022187203179962418
217,5.1375974100675015e-05
218,0.00017135114288173187
219,0.00018244407824573626
220,7.330415384097104e-05
221,3.410822888183431e-05
222,0.00016596912245852373
223,6.951577621484629e-05
224,0.0001755216368467636
225,8.448628400425034e-05
226,0.00015822844453145196
227,7.035382309919436e-05
228,0.00020423368651561257
229,6.10779828251289e-05
230,4.754179552059765e-05
231,9.673290491484672e-05
232,6.103658499318032e-05
233,5.271638000388521e-05
234,0.00013355360929343142
235,0.00010465102641783626
236,0.00010033184842893727
237,8.056395507655365e-05
238,0.00013175286542404312
239,5.696687996664533e-05
240,1.997926377875456e-05
241,0.00011753229325999013
242,7.743457339802869e-05
243,7.163206965992161e-05
244,0.00016709427339313645
245,0.000118452851177639
246,9.750668751167044e-05
247,0.00012659168924967972
248,0.0001355145211548843
249,8.356811983977399e-05
250,0.00011950542802886763
251,0.00015324201464663142
252,0.00017861916783398969
253,4.722612565219892e-05
254,6.443450596079868e-05
255,8.400766084154508e-05
256,0.0002339498845760998
257,0.00015036131423236117
258,4.127885476050919e-05
259,0.00011256378412752994
260,6.508832427931966e-05
261,7.124927314307585e-05
262,5.872005270966479e-05
263,7.680302360618469e-05
264,8.976063532261286e-05
265,5.432430947887703e-05
266,8.092937244919887e-05
267,0.00014139620326618894
268,7.369106441199615e-05
269,0.00015051469002758976
270,4.971520854272032e-05
271,0.00010202396366365516
272,0.00017203407822646678
273,0.0001223327643628275
274,6.804499360767998e-05
275,0.00023708602313535294
276,0.00017504369224666334
277,2.5375425727038797e-05
278,3.245657606538512e-05
279,7.748318150182978e-05
280,0.0002075108884862135
281,0.00015861580805336464
282,7.706621623986375e-05
283,8.879212773103397e-05
284,6.243325759432282e-05
285,6.107777443398717e-05
286,9.450934644876682e-05
287,0.00015963569844055852
288,7.160329283179715e-05
289,0.00020643463657010844
290,0.0001108821357065461
291,4.1926119709502434e-05
292,0.00015323813670399406
293,0.00011421415088550022
294,9.493307262128024e-05
295,2.1742273781507207e-05
296,0.00017706108540316054
297,0.00013467489475283806
298,0.00010201073890893781
299,7.400255765467855e-05
300,9.941876888100075e-05
301,5.123715238035161e-05
302,4.55089398327186e-05
303,0.00019041211515505058
304,0.00015802427761271053
305,8.444535429291843e-05
306,0.0001343518297837014
307,9.175200160763874e-05
308,0.0001619099474905564
309,9.838351175406646e-05
310,0.00013255442826660106
311,9.350102626822284e-05
312,9.806874805410546e-05
313,8.38081237015036e-05
314,0.00010424320932342197
315,2.5262116490634406e-05
316,4.498840299671111e-05
317,8.735840896830882e-05
318,5.898811880639792e-05
319,7.565392273649182e-05
320,6.27352117647338e-05
321,0.0001170904888117248
322,4.677843142070173e-05
323,0.00012965876375721546
324,0.0001194856766856208
325,8.73232204406732e-05
326,0.00031764816936594067
327,0.0001798350017086105
328,0.00011924820590051335
329,6.186050838455656e-05
330,3.888080420105078e-05
331,9.809914090543303e-05
332,0.00012658148045574177
333,0.00016535248238458718
334,0.00011547802934873294
335,0.00011704299996557964
336,6.194299301320972e-05
337,0.0002398977606417213
338,0.00013500623019491775
339,0.00012244989031416468
340,0.00012450212484865962
341,0.00017984595636103906
342,0.00011726219953449889
343,8.323492182015092e-05
344,0.00011281105609794686
345,0.00010348408965929944
346,0.000334652109660371
347,8.772661348014291e-05
348,0.00015213339862341858
349,0.00014267984486591043
350,0.00014794095998441168
351,5.82162104880767e-05
352,0.00011833659369598404
353,8.719328634216561e-05
354,0.00017082890923051608
355,0.00025204507181214196
356,0.00013477044905259961
357,8.701002979258365e-05
358,6.641067383682771e-05
359,0.00015106577833574246
360,0.00012953796930020926
361,5.3174911841858e-05
362,0.0001118266553422364
363,9.699128990353144e-05
364,0.00011994131141542036
365,5.7609141584052754e-05
366,6.564991817761918e-05
367,5.630170127395504e-05
368,7.131187864808172e-05
369,0.00017371496629634667
370,4.286642371201002e-05
371,0.00018175922911107558
372,6.379406745155663e-05
373,0.00010313047875612524
374,9.981942398247156e-05
375,0.00013058888847144946
376,9.747984632950571e-05
377,6.833304915387955e-05
378,0.00015934510088217322
379,0.00010406818832592227
380,0.00011237433386114297
381,0.00010948853831310037
382,4.603112403172869e-05
383,0.00011141763619070933
384,8.024952995082367e-05
385,0.00012498779957665184
386,0.00010669522616542152
387,0.00011482761122929595
388,5.037438675526334e-05
389,0.00022761398296955817
390,5.293284608843968e-05
391,0.00010490247500811851
392,0.00010248913935171622
393,7.488030769137181e-05
394,0.00013094649583929877
395,5.3677070167808814e-05
396,6.68450785557889e-05
397,8.772435486046526e-05
398,0.0001250691528037834
399,0.0001722742231732463
400,0.00014858690744821607
401,0.00012349638427297727
402,7.334253497118491e-05
403,0.00011433868255528135
404,7.816908552566533e-05
405,4.850691512690541e-05
406,0.00010755209767846904
407,9.304411320508596e-05
408,6.41566548277399e-05
409,0.00013859051191091504
410,0.00011067626889807276
411,0.00012051016240486284
412,0.00010716515724028772
413,0.00014137299460781393
414,9.06419663640446e-05
415,0.0001384690024026014
416,8.144134457889288e-05
417,5.832229014057193e-05
418,0.0001791894308320686
419,0.00013204980756685025
420,0.00015532938096042114
421,4.371927582532058e-05
422,4.2844474846368184e-05
423,9.619230873902704e-05
424,0.00018050718284270303
425,6.0927602712981724e-05
426,0.00021682455738359396
427,0.00021074011788787327
428,7.047841623690582e-05
429,8.990526149602861e-05
430,0.0002735373406341839
431,0.00013955364221523943
432,6.24782202312901e-05
433,0.00014928138848960298
434,8.898974018911102e-05
435,6.442766471156458e-05
436,5.927758608594633e-05
437,0.0001093634126630258
438,6.707214276099943e-05
439,7.659757179227391e-05
440,0.0001365829787779971
441,8.749821556285364e-05
442,2.5106258353692203e-05
443,0.00011690498746991884
444,0.00011562793709670336
445,0.0002707604304194299
446,7.701648438894152e-05
447,0.0002441728723693093
448,0.00012253158343689767
449,5.249675601237149e-05
450,7.349632606991253e-05
451,0.00013347414131547765
452,7.898018208819927e-05
453,7.015832287116714e-05
454,7.66741175037253e-05
455,7.745978529723659e-05
456,3.9272679114226666e-05
457,6.159721341427682e-05
458,7.511257152742561e-05
459,7.817252584373716e-05
460,9.197315757182012e-05
461,6.802688376815449e-05
462,0.00017329646722130866
463,0.00014462444825269496
464,8.021530718162445e-05
465,4.788212030168765e-05
466,0.00011735945595672185
467,5.4082707637561024e-05
468,7.644524806373561e-05
469,0.00021758693502220143
470,7.453613307631758e-05
471,0.00021816546744723834
472,9.118184054511195e-05
473,9.057512976575257e-05
474,8.726966141582026e-05
475,0.00020276251991633472
476,9.862100110503122e-05
477,6.22478425312246e-05
478,8.770377423758528e-05
479,6.65056775329901e-05
480,2.7698861205353194e-05
481,0.00018040461688457034
482,7.999108623414511e-05
483,0.00011178843568785403
484,5.423666793320701e-05
485,0.00020401165066667794
486,0.00013319604091752138
487,9.253106436392866e-05
488,7.003047572527064e-05
489,4.598268176122097e-05
490,0.00010099399290904184
491,6.340375465327888e-05
492,3.546665330051882e-05
493,1.977825208508175e-05
494,8.965489501315948e-05
495,1.9707958822851376e-05
496,0.00026154487500152366
497,7.50854654079905e-05
498,0.00010576468644796722
499,0.00015722798861448755
500,6.960602455664296e-05
501,3.898744640410277e-05
502,4.949029806956605e-05
503,0.00014309214170852604
504,7.114039761304973e-05
505,0.00010613573929133759
506,5.886084768104298e-05
507,0.00016556109712213626
508,0.00013490297753639236
509,0.00016846624306311313
510,0.00012924548714056676
511,0.0001665439178793883
512,0.00023902716579569334
513,0.00010266694360894815
514,9.405173446749122e-05
515,0.00012755304639571
516,6.69762222531577e-05
517,0.00018885225012592354
518,0.0002503628099414787
519,0.0002522673616055729
520,0.00010554937798479144
521,0.00012446740231367533
522,0.00030951613710840365
523,0.0001727996660660947
524,0.00010077603711075429
525,0.00023862439544479447
526,9.632725657084304e-05
527,0.00015208902915201611
528,7.340436936231586e-05
529,0.00020447669305469996
530,7.016792604961047e-05
531,0.00010497509484270562
532,0.00018272954087271518
533,0.0001379465581144329
534,0.00011544122332000287
535,0.00010473784451272312
536,9.37363536011537e-05
537,0.00010953100062028565
538,0.0001394372615298675
539,0.0001620047088112603
540,9.381937509145531e-05
541,4.098318154281904e-05
542,9.685406110815156e-05
543,0.00014729104607591736
544,8.19958198218017e-05
545,5.9111682970048534e-05
546,8.678806338434958e-05
547,5.1435934490291624e-05
548,0.0001153799934450026
549,4.368815871252453e-05
550,4.662926013248868e-05
551,7.479246096680268e-05
552,7.193608173680315e-05
553,0.00014821962861603168
554,8.350115890175888e-05
555,0.00012439536501881193
556,0.00015828705891922498
557,5.861366874951807e-05
558,7.749498973995143e-05
559,8.445195229722497e-05
560,0.0002081906892256871
561,5.810977827239548e-05
562,4.585433836816912e-05
563,0.00011765813850810468
564,6.647692815050447e-05
565,0.00019471534846868325
566,8.150639807898543e-05
567,0.00010466134624371211
568,0.00010167048803375389
569,7.031750130212069e-05
570,9.6924368013009e-05
571,0.000123003883364613
572,4.2394109710685985e-05
573,0.00010961723959427695
574,8.619880207883289e-05
575,3.54112424080208e-05
576,6.503054252374037e-05
577,0.00014210880518826809
578,4.65372438913256e-05
579,8.744980979917299e-05
580,9.052951806813742e-05
581,0.00022534742442967875
582,0.00011527187427948521
583,0.00010017026200416726
584,0.00015460243110383896
585,1.660334644508682e-05
586,4.9766932798404644e-05
587,4.7495650763012154e-05
588,4.575798411252927e-05
589,0.00012044300513358336
590,0.00013068103684807305
591,0.0001598522114802398
592,0.00015082187714855714
593,8.518140786729194e-05
594,8.553379937968763e-05
595,7.92696325615699e-05
596,0.00013357006961220344
597,5.810284350415519e-05
598,4.990929908146289e-05
599,8.424160862825043e-05
600,0.00010360280365450495
601,8.471517777891357e-05
602,8.848117818007922e-05
603,6.536122517313151e-05
604,6.15164977191082e-05
605,0.00014762273323585255
606,4.499820980236789e-05
607,6.244311771504932e-05
608,0.00018877133835145223
609,5.9618735096465866e-05
610,7.747925883071723e-05
611,1.1803072649437134e-05
612,0.00012263259583142246
613,5.990048144282515e-05
614,7.827567972881154e-05
615,0.0001484927892985649
616,0.0001354745904609975
617,0.00013698203722971346
618,7.564791499379818e-05
619,6.95152653349116e-05
620,0.0002261381333549134
621,4.843048827750142e-05
622,0.00017021445845629647
623,8.350344602100996e-05
624,4.629371190178289e-05
625,7.368276249536964e-05
626,0.00011176617642557055
627,8.346789808464508e-05
628,9.906063427024412e-05
629,0.00010087676119506888
630,0.0001753104953335927
631,0.00011065447713805713
632,6.078408120900425e-05
633,8.743391591697379e-05
634,0.00017041138173196546
635,0.00011347608475447554
636,2.8733353064851373e-05
637,0.00020797281496958198
638,4.0371658466281815e-05
639,6.97940556776387e-05
640,0.00014810135245229758
641,7.523241786204759e-05
642,0.0001457823392457535
643,6.743889563669639e-05
644,0.000196164484928712
645,8.928366012215344e-05
646,0.00020525054060793984
647,0.0001007296571272196
648,0.00026989870594448193
649,0.00010127359466760905
650,4.078272376678114e-05
651,0.00012404140656681234
652,0.00015759236129128613
653,7.987756204023564e-05
654,0.00016353893663252934
655,5.971024800300879e-05
656,0.000157270399010116
657,8.884870168309763e-05
658,0.00012822476279518785
659,7.824712776910111e-05
660,0.00010457353461524712
661,9.588632262150922e-05
662,5.1015138890181533e-05
663,4.5003004762006235e-05
664,6.0371273429313556e-05
665,0.00010722995279996329
666,6.4960648370167e-05
667,8.919612786377623e-05
668,0.0001983069339499408
669,0.00010449137886112406
670,7.493427688096238e-05
671,0.00016056245693343022
672,0.0001867276710428744
673,6.545377076451382e-05
674,5.584501831212511e-05
675,7.357398367908626e-05
676,8.015551841533768e-05
677,0.00022124919210064496
678,0.0001364497055358161
679,0.00017205788975819297
680,8.13202252149939e-05
681,0.0002941489638147433
682,6.598988309407362e-05
683,0.00019133172653746142
684,8.012998902357218e-05
685,0.00010303416760444029
686,0.00018038942840339605
687,0.0001178287690082991
688,0.00011464422858299996
689,8.955329849801828e-05
690,0.00011955137197606926
691,6.194824707483764e-05
692,6.822740988825964e-05
693,0.00020068339939145614
694,0.000131686963927326
695,0.00013106693816950575
696,4.6008730599006644e-05
697,6.193676377799099e-05
698,0.00010962464895710815
699,5.822357219952871e-05
700,0.0001802227353523804
701,0.0001188051820835688
702,7.055580629214936e-05
703,6.594320353822369e-05
704,9.702234584650754e-05
705,0.00012793260770459482
706,0.00020252777840559907
707,8.653533127127934e-05
708,6.0244778130979005e-05
709,0.00015379187569115513
710,0.00010348933216355543
711,5.508098426176056e-05
712,6.768569502475948e-05
713,5.922273590355826e-05
714,0.0003897333061035765
715,0.0001099892750510023
716,9.48415018059748e-05
717,9.861764307616728e-05
718,5.378033548186955e-05
719,8.438967393359847e-05
720,9.489302582620368e-05
721,0.00010499427015122666
722,0.00011935108169435942
723,6.361138673717416e-05
724,0.0001116911520635343
725,0.00014001565163246254
726,0.00013425865302520683
727,0.00010696673568813436
728,0.00011336927416900216
729,5.9884154987427905e-05
730,0.00015373915878014267
731,8.277751133608663e-05
732,0.00020759030428853391
733,0.00015572770443958602
734,3.625574795468689e-05
735,9.359518972692905e-05
736,0.00012387605092894222
737,8.020265326389971e-05
738,0.0002257509453471722
739,8.575993337643451e-05
740,0.00030881655038174236
741,0.00013898207895682792
742,0.0001550261448226598
743,3.284303842952596e-05
744,0.00014073022747642636
745,0.00010298599298059124
746,9.336645782251224e-05
747,4.1995603658671796e-05
748,7.925361807966343e-05
749,9.457589740452913e-05
750,3.562062194276008e-05
751,7.594370581253994e-05
752,6.102089410230403e-05
753,6.081962799341729e-05
754,0.00010400743751413902
755,4.9626495471652966e-05
756,1.3025527641770055e-05
757,0.0001183106734836315
758,8.908335701181616e-05
759,8.180705069691854e-05
760,0.0001088461293778727
761,8.617663892641926e-05
762,4.8213492584118e-05
763,0.00015011837170007412
764,7.302134812057735e-05
765,8.276065872762983e-05
766,0.000318152411523101
767,9.29642499674692e-05
768,6.144262150056724e-05
769,9.993215818757952e-05
770,0.00010647735607969708
771,8.04143436782399e-05
772,0.00014386426623904248
773,7.372730974418135e-05
774,3.32476344007738e-05
775,6.15227823812081e-05
776,0.00018156339307788267
777,0.00018439037473025582
778,4.715852020432687e-05
779,0.00011204612073307201
780,2.7254028197805195e-05
781,0.00011558955250772961
782,7.823126072353882e-05
783,0.00012352363236146335
784,0.00013191137133074533
785,0.00015814275323556033
786,0.00011872720994850623
787,0.00013433800592380947
788,0.00012809393693249515
789,0.00031803141809600566
790,0.00010652119294133914
791,0.000146052598503114
792,0.00016909679981983738
793,5.5583744104451e-05
794,6.393486038828509e-05
795,0.00011810513017903473
796,0.00010831316771065952
797,0.00014376645436822466
798,0.0001113186767247454
799,5.7266958641501505e-05
800,6.028937133653517e-05
801,0.00013047519561248198
802,0.00021341657404458348
803,0.00015844996033367392
804,8.281410422575521e-05
805,8.589630830470847e-05
806,3.166148285091517e-05
807,0.00014324499432773804
808,0.000123088505120128
809,5.67657159233585e-05
810,0.00013970032898317206
811,8.674867620867097e-05
812,6.231959563521658e-05
813,0.00010004432655212321
814,0.00017625389845104207
815,4.7643732392938415e-05
816,5.1532711677158395e-05
817,2.8657504614126794e-05
818,7.848436605468223e-05
819,4.292885794254507e-05
820,0.0001476234582900564
821,9.501610587523584e-05
822,7.490040642566904e-05
823,9.893949879547871e-05
824,0.00017325633741648987
825,3.1126652592375985e-05
826,9.535952591284628e-05
827,7.259757106980944e-05
828,0.00014178020949770267
829,8.284530614120171e-05
830,0.00011471290247800332
831,4.1780980215832645e-05
832,5.854586807038737e-05
833,9.628665788468136e-05
834,0.0002757410778476226
835,0.0001172406451730412
836,4.247123923226979e-05
837,3.9270441196864214e-05
838,0.00013947775566332786
839,0.0001337617415859221
840,4.305701960410213e-05
841,0.00010877308053583348
842,8.970393529428774e-05
843,5.506310054614484e-05
844,9.491111803112338e-05
845,8.580622706500955e-05
846,7.703259493108874e-05
847,0.00017650783988218437
848,6.790915075113552e-05
849,5.7341285040855027e-05
850,0.00010517717256074641
851,9.167098081948255e-05
852,0.0001653992027784289
853,0.00013231363710020962
854,6.863450480159306e-05
855,8.478550247692981e-05
856,0.0001751625077281294
857,0.00011554834454530483
858,3.2365011716681315e-05
859,0.00022140625005594313
860,3.874394406475304e-05
861,0.00012705176155754875
862,0.00015840668326192806
863,0.00012994324826871387
864,6.442641168808111e-05
865,9.531349003516522e-05
866,5.2553846305384154e-05
867,0.00012479443989882387
868,6.108561891944746e-05
869,0.0001323128086523378
870,3.8405391121833227e-05
871,5.935561462618228e-05
872,5.549847514793107e-05
873,0.00010040169362660951
874,0.00012652889165997943
875,9.720665420659916e-05
876,0.00016497930113580436
877,9.717552349393537e-05
878,0.00016026625181003666
879,0.00014166854187209224
880,8.286091226129826e-05
881,0.0002480456795407953
882,8.139927569706443e-05
883,7.873332290052328e-05
884,1.7899764921443286e-05
885,3.8566477622994645e-05
886,5.5493122099740744e-05
887,0.00011841332540002825
888,0.0001508909049601495
889,4.45093710444689e-05
890,8.573281778799063e-05
891,0.00021937884641812607
892,5.076540774867612e-05
893,9.714272258274948e-05
894,7.796967312665298e-05
895,0.00016088637408839885
896,0.00018259590832146966
897,6.977231648412589e-05
898,0.00011006019741012297
899,7.983197656008467e-05
900,0.00015729923465109978
901,9.23729648519271e-05
902,4.692063827154933e-05
903,0.00018638499654022154
904,9.406095722588076e-05
905,9.429883157153903e-05
906,0.00011576022931056053
907,2.9728750602228075e-05
908,5.323595773614097e-05
909,0.00015608718228940694
910,0.00016320194140562866
911,0.00015903467616780055
912,0.00026138158850518554
913,6.740990400439949e-05
914,0.00010264095041856749
915,0.00017846999717370857
916,7.240940314197396e-05
917,8.230467013835723e-05
918,0.00017677431170160643
919,0.00019967635222445287
920,0.00011565383397537235
921,0.00010065927420469225
922,6.494740943516118e-05
923,0.00010203835385104321
924,9.945745295054253e-05
925,0.00011917986772213944
926,0.00013464890397559936
927,6.772415103973194e-05
928,8.268245097240694e-05
929,0.00011441382114331136
930,7.747017179093968e-05
931,0.00019745215735497603
932,8.892614129204987e-05
933,7.731660684807809e-05
934,0.000203591595297723
935,0.0001012943507433075
936,4.472269486417257e-05
937,7.5129200126826e-05
938,6.737936266783335e-05
939,0.00022339078590222921
940,0.0002923015931121848
941,0.00012924260708063474
942,5.5573253336706855e-05
943,0.00011220740081351843
944,0.0002207997722619763
945,0.00012119490042913522
946,0.00011047059657201463
947,0.00012912028698906813
948,8.351315403918146e-05
949,0.0001408609740122226
950,6.854358853156036e-05
951,0.00010794814472629335
952,0.0002546206441155779
953,0.00017345176184125282
954,0.00013756298098040241
955,3.42939530431438e-05
956,6.464238983259894e-05
957,0.00019669202628321396
958,0.00010514146450439567
959,0.00014331592291829716
960,0.00012634033875805957
961,3.667619602325393e-05
962,0.0001361055246454432
963,0.00015924240240848187
964,0.00011927743095074494
965,6.838296007136652e-05
966,0.00014364206598118032
967,0.00012616078716615975
968,5.398235128155845e-05
969,0.0001505317867966567
970,0.0001107421161264985
971,0.00010919654190731404
972,5.9076132072046945e-05
973,0.00013727048364425227
974,0.00011064895092272328
975,0.0001655903156003293
976,8.534249077010057e-05
977,0.00010387120671432291
978,0.0001521944647352606
979,0.00010377249788498345
980,0.0001253268131465785
981,0.00011815770330495602
982,0.0001242323163326298
983,7.5825423423266e-05
984,0.0001209971555297594
985,0.0001929122159690282
986,7.818448259475316e-05
987,9.729635336312541e-05
988,0.00012201663325237509
989,0.00013713385041193274
990,3.509817250886553e-05
991,0.00014784381716235253
992,4.73303427434799e-05
993,5.2496895583980884e-05
994,3.236438206083967e-05
995,9.218667752807306e-05
996,0.00019328714060644553
997,8.051834088628027e-05
998,0.0001850430277624479
999,0.00011182828481815073
1000,0.00016393893658926993
1001,0.00013166753426292085
1002,0.00012965426752596432
1003,6.253237125605395e-05
1004,0.0002164994096806769
1005,7.209640821139411e-05
1006,0.00016873439256961698
1007,7.55073909687172e-05
1008,0.0001843258800245354
1009,6.347804221346824e-05
1010,5.0729377861217645e-05
1011,0.00014356345494749453
1012,0.0001635174145847113
1013,0.0001421162243572162
1014,0.00019864631992278238
1015,0.0001701697424499593
1016,6.197286243185322e-05
1017,0.00029730662121274097
1018,0.00010471250898899141
1019,0.00020511184251433893
1020,0.00012849630158541286
1021,0.00014883245310112544
1022,0.0001238907468260333
1023,0.00014482608650304678
1024,5.978126486406924e-05
1025,6.461587840628203e-05
1026,0.0001691518137792871
1027,0.0003227706583509115
1028,0.00010384861077599057
1029,4.6641121421627984e-05
1030,6.0519810790109437e-05
1031,0.00010733307515842374
1032,8.592470119910323e-05
1033,0.0001032895908458933
1034,9.301107234915196e-05
1035,0.00012057319343631558
1036,0.0002174599742718455
1037,0.00010336423840834453
1038,0.00015669392819503324
1039,0.00010365006511604928
1040,0.00018598474137512775
1041,0.0002977734144958624
1042,6.31925018487276e-05
1043,0.00010399377556283785
1044,0.00010750581022903372
1045,4.279429108916944e-05
1046,7.69221612325846e-05
1047,5.5586785540300714e-05
1048,8.756246491681242e-05
1049,0.0001012015356324497
1050,8.323578406243081e-05
1051,5.286658614475184e-05
1052,6.641760487531418e-05
1053,0.00011651858798005215
1054,0.00010251151824261548
1055,1.750291897175009e-05
1056,2.1095937624821535e-05
1057,0.0001414626818977353
1058,5.5439053273465624e-05
1059,9.852611815463823e-05
1060,0.00018028305414096143
1061,0.00019661769323811002
1062,0.00017320183991993438
1063,4.387817457221532e-05
1064,3.746020346681874e-05
1065,0.00016240815148766457
1066,8.859170055988027e-05
1067,0.00010886938499418667
1068,9.530017732792631e-05
1069,0.00010004858518530187
1070,6.117270235979698e-05
1071,8.478562225751965e-05
1072,0.00017125205050466335
1073,6.795708150296681e-05
1074,0.00018131881779777573
1075,0.00016849711219022733
1076,0.00015726850359961807
1077,0.00010415007721411967
1078,7.12071481390131e-05
1079,4.3617240866213225e-05
1080,6.657566768468737e-05
1081,8.934650767637546e-05
1082,6.504139738392252e-05
1083,6.611849028543891e-05
1084,3.146443017970916e-05
1085,5.015866905896302e-05
1086,7.997208685673301e-05
1087,8.185170484537029e-05
1088,5.5190387263875283e-05
1089,0.00012271759664419954
1090,8.095959240449561e-05
1091,5.894436546188577e-05
1092,7.589988439665716e-05
1093,6.447691658928656e-05
1094,7.612356365887404e-05
1095,0.00014415137178792073
1096,7.401045165049042e-05
1097,0.00015454453261308369
1098,0.00011021681491779625
1099,0.00016159352528076013
1100,9.389861677171767e-05
1101,0.00010420027014490467
1102,4.538663439918514e-05
1103,0.00016706272080393555
1104,2.5720367279706164e-05
